sample_1	sample_2	chromosome	start	end	is_co	breakpoint_overlaps	overlaps_anywhere	starts_or_ends_chromosome
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	6	139681617	139681617	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	6	170981684	170981684	True	False	True	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	6	139681617	170981684	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	7	46239	46239	True	False	False	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	7	261833	261833	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	7	46239	261833	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	14142300	14142300	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	15021006	15021006	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	14142300	15021006	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	7	31774239	31774239	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	7	45156887	45156887	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	7	31774239	45156887	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	47921555	47921555	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	80635309	80635309	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	47921555	80635309	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	7	95631370	95631370	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	7	105953683	105953683	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	7	95631370	105953683	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	109228584	109228584	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	159119486	159119486	True	False	True	True
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	7	109228584	159119486	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	113565	113565	True	False	False	True
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	12714959	12714959	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	113565	12714959	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	8	12714960	12714960	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	8	22773641	22773641	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	8	12714960	22773641	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	22773642	22773642	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	42100255	42100255	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	22773642	42100255	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	8	42100256	42100256	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	8	77874984	77874984	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	8	42100256	77874984	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	8	124865188	124865188	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	8	146280471	146280471	True	False	False	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	8	124865188	146280471	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	8	142064143	142064143	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	8	145671286	145671286	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	8	142064143	145671286	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	142064143	142064143	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	145671286	145671286	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	8	142064143	145671286	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	8089911	8089911	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	28349384	28349384	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	8089911	28349384	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	9	28349385	28349385	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	9	73418473	73418473	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	9	28349385	73418473	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	32578777	32578777	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	73418473	73418473	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	32578777	73418473	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	32578777	32578777	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	80128109	80128109	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	32578777	80128109	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	89138121	89138121	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	98923286	98923286	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	89138121	98923286	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	90673722	90673722	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	98923286	98923286	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	9	90673722	98923286	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	9	90673722	90673722	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	9	112783781	112783781	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	9	90673722	112783781	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	112783782	112783782	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	138447592	138447592	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	9	112783782	138447592	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	158946	158946	True	False	False	True
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	6221712	6221712	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	158946	6221712	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	6221713	6221713	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	11293747	11293747	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	6221713	11293747	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	14413241	14413241	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	29971942	29971942	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	14413241	29971942	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	29090174	29090174	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	29971942	29971942	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	29090174	29971942	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	29090174	29090174	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	59930210	59930210	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	29090174	59930210	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	63554360	63554360	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	85065325	85065325	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	63554360	85065325	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	85065326	85065326	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	119244101	119244101	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	10	85065326	119244101	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	119244102	119244102	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	129963371	129963371	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	10	119244102	129963371	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	132447331	132447331	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	135473442	135473442	True	False	True	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	10	132447331	135473442	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	11	8112935	8112935	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	11	18083574	18083574	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	11	8112935	18083574	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	11	18083575	18083575	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	11	20020276	20020276	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	11	18083575	20020276	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	11	20814523	20814523	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	11	95762596	95762596	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	11	20814523	95762596	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	11	102718800	102718800	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	11	120400449	120400449	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	11	102718800	120400449	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	12	16880472	16880472	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	12	22895405	22895405	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	12	16880472	22895405	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	29118898	29118898	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	31122937	31122937	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	29118898	31122937	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	12	94675767	94675767	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	12	115505600	115505600	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	12	94675767	115505600	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	115505601	115505601	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	117799357	117799357	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	115505601	117799357	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	129261081	129261081	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	132660548	132660548	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	12	129261081	132660548	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	13	47431392	47431392	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	13	110105648	110105648	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	13	47431392	110105648	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	13	75084493	75084493	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	13	102308238	102308238	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	13	75084493	102308238	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	13	75084493	75084493	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	13	102308238	102308238	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	13	75084493	102308238	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	13	110105649	110105649	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	13	115074878	115074878	True	False	True	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	13	110105649	115074878	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	19035752	19035752	True	False	False	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	31347908	31347908	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	19035752	31347908	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	14	31347909	31347909	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	14	34836605	34836605	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	14	31347909	34836605	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	14	51860324	51860324	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	14	61941932	61941932	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	14	51860324	61941932	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	14	57196025	57196025	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	14	61941932	61941932	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	14	57196025	61941932	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	57196025	57196025	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	87503071	87503071	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	57196025	87503071	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	97573726	97573726	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	105251395	105251395	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	14	97573726	105251395	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	15	34661495	34661495	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	15	58514559	58514559	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	15	34661495	58514559	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	15	59445348	59445348	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	15	102398631	102398631	True	False	True	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	15	59445348	102398631	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	16	5572372	5572372	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	16	10622681	10622681	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	16	5572372	10622681	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	16	10622682	10622682	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	16	27795331	27795331	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	16	10622682	27795331	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	16	50656127	50656127	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	16	53544069	53544069	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	16	50656127	53544069	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	16	54404729	54404729	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	16	83477143	83477143	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	16	54404729	83477143	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	17	6888	6888	True	False	False	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	17	1649300	1649300	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	17	6888	1649300	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	6888	6888	True	False	False	True
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	1649300	1649300	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	6888	1649300	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	6888	6888	True	False	False	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	2454200	2454200	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	6888	2454200	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	2454201	2454201	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	6572262	6572262	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	2454201	6572262	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	9878683	9878683	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	14148516	14148516	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	9878683	14148516	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	17305094	17305094	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	17338265	17338265	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	17	17305094	17338265	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	17338266	17338266	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	46697161	46697161	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	17	17338266	46697161	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	17	52837579	52837579	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	17	71041695	71041695	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	17	52837579	71041695	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	18	23209860	23209860	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	18	45816540	45816540	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	18	23209860	45816540	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	18	45816541	45816541	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	18	48954380	48954380	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	18	45816541	48954380	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	19	29222649	29222649	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	19	38899369	38899369	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	19	29222649	38899369	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	19	49756193	49756193	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	19	50451576	50451576	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	19	49756193	50451576	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	19	56754732	56754732	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	19	59058083	59058083	True	False	False	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	19	56754732	59058083	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	20	1278575	1278575	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	20	4916962	4916962	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	20	1278575	4916962	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	20	7483794	7483794	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	20	19846367	19846367	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	20	7483794	19846367	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	20	15558960	15558960	True	True	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	20	19846367	19846367	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	20	15558960	19846367	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	20	15558960	15558960	True	True	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	20	23224217	23224217	True	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	20	15558960	23224217	False	False	True	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	20	60094558	60094558	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	20	62906514	62906514	True	False	False	True
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	20	60094558	62906514	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	21	21994635	21994635	True	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	21	48094803	48094803	True	False	True	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	21	21994635	48094803	False	False	True	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	22	17087705	17087705	True	False	False	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	22	44322103	44322103	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b3-i1	22	17087705	44322103	False	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	22	17087705	17087705	True	False	False	True
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	22	44322103	44322103	True	False	False	False
female-gparent26_g5-b2-i1	female-gparent26_g5-b3-i1	22	17087705	44322103	False	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	22	17087705	17087705	True	False	False	True
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	22	45218612	45218612	True	False	False	False
female-gparent26_g5-b1-i1	female-gparent26_g5-b2-i1	22	17087705	45218612	False	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	1	752721	752721	True	False	True	True
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	1	15641073	15641073	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	1	752721	15641073	False	False	True	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	1	24554233	24554233	True	True	True	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	1	96596704	96596704	True	False	True	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	1	24554233	96596704	False	False	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	1	96596705	96596705	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	1	161973879	161973879	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	1	96596705	161973879	False	False	False	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	1	108431891	108431891	True	False	False	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	1	161973879	161973879	True	False	False	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	1	108431891	161973879	False	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	1	108431891	108431891	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	1	201386810	201386810	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	1	108431891	201386810	False	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	1	222559068	222559068	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	1	244987271	244987271	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	1	222559068	244987271	False	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	36121843	36121843	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	47324011	47324011	True	False	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	36121843	47324011	False	False	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	123927744	123927744	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	135008530	135008530	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	123927744	135008530	False	False	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	150087972	150087972	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	163624649	163624649	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	150087972	163624649	False	False	True	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	2	227559005	227559005	True	False	False	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	2	233466421	233466421	True	False	False	False
female-gparent27_g5-b2-i1	female-gparent27_g5-b3-i1	2	227559005	233466421	False	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	227971678	227971678	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	233466421	233466421	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	2	227971678	233466421	False	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	2	227971678	227971678	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	2	235038122	235038122	True	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	2	227971678	235038122	False	False	False	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	2	235082733	235082733	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	2	243043959	243043959	True	False	True	True
female-gparent27_g5-b1-i1	female-gparent27_g5-b2-i1	2	235082733	243043959	False	False	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	3	24640653	24640653	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	3	43373126	43373126	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	3	24640653	43373126	False	False	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	3	60480920	60480920	True	False	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	3	63438199	63438199	True	True	True	False
female-gparent27_g5-b1-i1	female-gparent27_g5-b3-i1	3	60480920	63438199	False	False	True	False
